Timestamp,Machine_ID,Pressure_PSI,Temp_C,Vibration_Hz,Error_Code
2026-04-23 05:30:30,ENG-01,104.6,66.9,27.1,
2026-04-23 05:31:30,ENG-02,104.2,67.2,27.2,
2026-04-23 05:32:30,ENG-03,104.7,64.2,26.7,
2026-04-23 05:33:30,ENG-01,104.7,65.8,24.6,
2026-04-23 05:34:30,ENG-02,107.2,64.9,25.4,
2026-04-23 05:35:30,ENG-03,105.0,66.8,24.5,
2026-04-23 05:36:30,ENG-01,103.7,65.8,26.0,
2026-04-23 05:37:30,ENG-02,104.5,64.6,25.8,
2026-04-23 05:38:30,ENG-03,106.2,65.7,25.4,
2026-04-23 05:39:30,ENG-01,104.6,67.4,26.1,
2026-04-23 05:40:30,ENG-02,106.0,65.9,24.7,
2026-04-23 05:41:30,ENG-03,104.7,67.3,26.8,
2026-04-23 05:42:30,ENG-01,104.6,64.3,28.0,
2026-04-23 05:43:30,ENG-02,105.0,64.0,27.3,
2026-04-23 05:44:30,ENG-03,103.9,64.6,26.9,
2026-04-23 05:45:30,ENG-01,102.7,64.4,24.3,
2026-04-23 05:46:30,ENG-02,102.9,66.2,27.1,
2026-04-23 05:47:30,ENG-03,103.9,64.5,24.3,
2026-04-23 05:48:30,ENG-01,105.0,64.2,24.6,
2026-04-23 05:49:30,ENG-02,104.1,66.5,27.6,
2026-04-23 05:50:30,ENG-03,105.4,66.7,26.5,
2026-04-23 05:51:30,ENG-01,103.5,66.9,24.9,
2026-04-23 05:52:30,ENG-02,105.1,65.9,24.9,
2026-04-23 05:53:30,ENG-03,106.8,64.8,24.8,
2026-04-23 05:54:30,ENG-01,106.5,65.6,27.5,
2026-04-23 05:55:30,ENG-02,104.3,64.5,24.6,
2026-04-23 05:56:30,ENG-03,102.5,65.4,24.5,
2026-04-23 05:57:30,ENG-01,105.7,66.0,27.0,
2026-04-23 05:58:30,ENG-02,104.0,65.7,26.9,
2026-04-23 05:59:30,ENG-03,106.8,66.1,25.1,
2026-04-23 06:00:30,ENG-01,102.1,64.9,24.9,
2026-04-23 06:01:30,ENG-02,106.3,66.9,24.2,
2026-04-23 06:02:30,ENG-03,102.5,65.2,25.6,
2026-04-23 06:03:30,ENG-01,105.2,65.7,27.2,
2026-04-23 06:04:30,ENG-02,102.4,66.6,24.4,
2026-04-23 06:05:30,ENG-03,105.5,64.1,25.6,
2026-04-23 06:06:30,ENG-01,102.9,64.2,26.7,
2026-04-23 06:07:30,ENG-02,105.2,65.8,24.1,
2026-04-23 06:08:30,ENG-03,102.1,64.8,24.7,
2026-04-23 06:09:30,ENG-01,103.6,67.7,26.3,
2026-04-23 06:10:30,ENG-02,105.0,67.1,27.7,
2026-04-23 06:11:30,ENG-03,107.1,67.3,26.1,
2026-04-23 06:12:30,ENG-01,103.5,67.2,26.4,
2026-04-23 06:13:30,ENG-02,105.5,64.6,25.0,
2026-04-23 06:14:30,ENG-03,105.1,65.3,27.4,
2026-04-23 06:15:30,ENG-01,103.5,67.2,26.4,
2026-04-23 06:16:30,ENG-02,105.1,66.8,27.5,
2026-04-23 06:17:30,ENG-03,104.6,65.8,24.8,
2026-04-23 06:18:30,ENG-01,107.5,66.5,26.4,
2026-04-23 06:19:30,ENG-02,102.4,67.7,26.4,
2026-04-23 06:20:30,ENG-03,103.6,64.4,24.8,
2026-04-23 06:21:30,ENG-01,105.0,65.5,25.7,
2026-04-23 06:22:30,ENG-02,103.8,67.8,25.7,
2026-04-23 06:23:30,ENG-03,104.4,67.6,26.7,
2026-04-23 06:24:30,ENG-01,103.4,64.5,26.9,
2026-04-23 06:25:30,ENG-02,104.4,65.4,26.2,
2026-04-23 06:26:30,ENG-03,107.0,64.2,26.3,
2026-04-23 06:27:30,ENG-01,106.5,67.0,24.3,
2026-04-23 06:28:30,ENG-02,107.7,66.5,24.9,
2026-04-23 06:29:30,ENG-03,107.0,67.3,26.5,
2026-04-23 06:30:30,ENG-01,103.1,66.7,27.7,
2026-04-23 06:31:30,ENG-02,104.6,64.7,26.7,
2026-04-23 06:32:30,ENG-03,106.7,65.0,24.7,
2026-04-23 06:33:30,ENG-01,103.2,65.8,27.8,
2026-04-23 06:34:30,ENG-02,103.5,66.4,25.7,
2026-04-23 06:35:30,ENG-03,105.2,67.9,25.2,
2026-04-23 06:36:30,ENG-01,102.8,66.2,26.5,
2026-04-23 06:37:30,ENG-02,105.6,65.5,26.9,
2026-04-23 06:38:30,ENG-03,106.8,66.9,25.6,
2026-04-23 06:39:30,ENG-01,103.2,65.7,27.9,
2026-04-23 06:40:30,ENG-02,104.5,64.4,24.1,
2026-04-23 06:41:30,ENG-03,103.1,64.2,24.5,
2026-04-23 06:42:30,ENG-01,102.8,64.8,24.2,
2026-04-23 06:43:30,ENG-02,102.9,66.0,26.0,
2026-04-23 06:44:30,ENG-03,106.5,65.9,25.3,
2026-04-23 06:45:30,ENG-01,102.4,64.6,25.1,
2026-04-23 06:46:30,ENG-02,105.3,68.0,25.4,
2026-04-23 06:47:30,ENG-03,103.7,67.3,25.3,
2026-04-23 06:48:30,ENG-01,106.3,66.5,26.2,
2026-04-23 06:49:30,ENG-02,103.5,65.9,27.9,
2026-04-23 06:50:30,ENG-03,106.2,66.9,25.2,
2026-04-23 06:51:30,ENG-01,106.9,64.4,27.0,
2026-04-23 06:52:30,ENG-02,107.9,67.5,25.8,
2026-04-23 06:53:30,ENG-03,105.4,67.7,24.7,
2026-04-23 06:54:30,ENG-01,106.7,66.6,27.3,
2026-04-23 06:55:30,ENG-02,106.2,66.6,26.0,
2026-04-23 06:56:30,ENG-03,102.5,67.2,24.1,
2026-04-23 06:57:30,ENG-01,104.7,67.9,25.6,
2026-04-23 06:58:30,ENG-02,102.8,65.7,25.5,
2026-04-23 06:59:30,ENG-03,105.9,64.9,24.0,
2026-04-23 07:00:30,ENG-01,103.5,65.1,25.0,
2026-04-23 07:01:30,ENG-02,106.6,67.5,26.1,
2026-04-23 07:02:30,ENG-03,102.9,65.7,26.6,
2026-04-23 07:03:30,ENG-01,104.0,65.4,24.9,
2026-04-23 07:04:30,ENG-02,104.9,65.1,25.9,
2026-04-23 07:05:30,ENG-03,102.6,64.3,24.6,
2026-04-23 07:06:30,ENG-01,107.6,65.8,27.9,
2026-04-23 07:07:30,ENG-02,107.7,66.4,27.5,
2026-04-23 07:08:30,ENG-03,102.5,66.9,26.6,
2026-04-23 07:09:30,ENG-01,107.6,66.8,24.3,
2026-04-23 07:10:30,ENG-02,105.2,66.3,26.0,
2026-04-23 07:11:30,ENG-03,104.8,66.2,27.4,
