Timestamp,Machine_ID,Pressure_PSI,Temp_C,Vibration_Hz,Error_Code
2026-04-23 05:32:59,PUM-01,106.2,67.2,27.9,
2026-04-23 05:33:59,PUM-02,103.9,64.9,24.0,
2026-04-23 05:34:59,PUM-03,103.9,67.0,27.7,
2026-04-23 05:35:59,PUM-01,103.2,66.9,27.7,
2026-04-23 05:36:59,PUM-02,104.9,67.4,26.7,
2026-04-23 05:37:59,PUM-03,106.2,67.7,25.0,
2026-04-23 05:38:59,PUM-01,105.2,66.9,25.0,
2026-04-23 05:39:59,PUM-02,106.7,66.3,27.1,
2026-04-23 05:40:59,PUM-03,104.9,67.8,24.8,
2026-04-23 05:41:59,PUM-01,102.7,67.5,27.0,
2026-04-23 05:42:59,PUM-02,103.8,66.2,25.5,
2026-04-23 05:43:59,PUM-03,105.4,64.2,24.8,
2026-04-23 05:44:59,PUM-01,106.0,64.3,25.2,
2026-04-23 05:45:59,PUM-02,103.4,65.0,25.2,
2026-04-23 05:46:59,PUM-03,104.6,67.4,25.7,
2026-04-23 05:47:59,PUM-01,107.2,64.3,26.3,
2026-04-23 05:48:59,PUM-02,103.0,64.7,27.5,
2026-04-23 05:49:59,PUM-03,103.3,66.6,25.0,
2026-04-23 05:50:59,PUM-01,102.6,66.4,25.4,
2026-04-23 05:51:59,PUM-02,104.7,65.6,25.1,
2026-04-23 05:52:59,PUM-03,102.4,66.1,24.5,
2026-04-23 05:53:59,PUM-01,105.2,64.8,25.3,
2026-04-23 05:54:59,PUM-02,106.6,64.1,26.7,
2026-04-23 05:55:59,PUM-03,103.7,67.2,26.9,
2026-04-23 05:56:59,PUM-01,102.5,65.0,25.6,
2026-04-23 05:57:59,PUM-02,108.0,64.6,26.4,
2026-04-23 05:58:59,PUM-03,107.7,64.1,26.5,
2026-04-23 05:59:59,PUM-01,106.4,67.4,26.1,
2026-04-23 06:00:59,PUM-02,104.4,66.8,26.1,
2026-04-23 06:01:59,PUM-03,104.7,67.4,27.4,
2026-04-23 06:02:59,PUM-01,107.0,67.7,25.0,
2026-04-23 06:03:59,PUM-02,104.5,67.8,25.2,
